timestamp,open,high,low,close,volume
2025-07-05 12:00:00,108104.1,108401.0,107434.0,108057.9,622.77925097
2025-07-05 16:00:00,108057.9,108303.1,107155.0,108144.0,1022.85685914
2025-07-05 20:00:00,108144.0,108357.4,107453.1,108199.7,428.6068269
2025-07-06 00:00:00,108199.8,108338.2,107524.7,108038.4,483.83332203
2025-07-06 04:00:00,108038.4,108377.5,107119.6,108030.7,668.68657966
2025-07-06 08:00:00,108029.6,108187.5,107337.1,108079.8,485.46770789
2025-07-06 12:00:00,108079.8,109446.2,107676.6,108909.8,1248.6705278
2025-07-06 16:00:00,108910.0,109289.2,107880.9,108545.0,1840.80246574
2025-07-06 20:00:00,108544.9,109799.9,108276.8,109202.6,835.48204672
2025-07-07 00:00:00,109202.6,109718.3,108522.4,109393.9,1169.04202004
2025-07-07 04:00:00,109393.1,109512.5,108200.0,109067.9,906.97188096
2025-07-07 08:00:00,109068.0,109294.7,108188.9,108653.1,861.12307588
2025-07-07 12:00:00,108653.1,108944.6,107511.9,108301.9,1806.10535602
2025-07-07 16:00:00,108300.7,108800.0,106972.9,108044.0,1498.57721104
2025-07-07 20:00:00,108029.1,108423.0,107656.5,108262.0,539.98264866
2025-07-08 00:00:00,108262.1,108695.9,106911.3,107900.1,1165.85615199
2025-07-08 04:00:00,107900.1,108682.3,107500.0,108483.8,794.52205043
2025-07-08 08:00:00,108484.0,109000.0,107956.1,108755.9,1494.45512308
2025-07-08 12:00:00,108756.0,109343.2,107894.6,108265.9,1528.04522267
2025-07-08 16:00:00,108266.0,109295.1,107942.9,108780.0,1616.90569052
2025-07-08 20:00:00,108766.0,109303.7,108400.0,108926.0,476.98008051
2025-07-09 00:00:00,108926.0,109142.6,108000.0,108373.6,724.54457144
2025-07-09 04:00:00,108373.1,109370.9,107950.8,108722.0,728.19993779
2025-07-09 08:00:00,108722.0,109394.4,108437.3,109066.0,736.44473167
2025-07-09 12:00:00,109065.9,109800.0,107964.2,109080.0,1458.548635
2025-07-09 16:00:00,109079.9,112748.6,108633.4,111744.7,2320.95769353
2025-07-09 20:00:00,111745.8,112144.0,110407.4,111240.1,1701.41843213
2025-07-10 00:00:00,111240.1,111832.2,110613.0,111080.8,2190.06827444
2025-07-10 04:00:00,111080.9,111558.6,110698.4,111223.6,3977.10494067
2025-07-10 08:00:00,111225.2,111500.0,110517.2,111036.0,2118.56926004
2025-07-10 12:00:00,111036.0,111600.0,110414.7,111408.9,2218.24779813
2025-07-10 16:00:00,111412.2,114304.5,111200.0,113308.0,4502.23091807
2025-07-10 20:00:00,113288.0,118289.9,113000.0,116016.0,3549.76556856
2025-07-11 00:00:00,116015.9,117500.0,115000.0,116906.9,2518.66964707
2025-07-11 04:00:00,116902.0,119249.7,116400.0,117537.9,3276.62933207
2025-07-11 08:00:00,117537.9,119249.7,117161.9,117814.1,3009.40730165
2025-07-11 12:00:00,117814.0,118500.0,116500.0,116905.0,1271.00229827
2025-07-11 16:00:00,116921.3,118300.0,116384.5,118116.0,936.35926168
2025-07-11 20:00:00,118107.2,118500.0,116800.0,117542.3,376.3090227
2025-07-12 00:00:00,117542.2,118083.5,116800.0,117775.0,623.81251473
2025-07-12 04:00:00,117775.9,118400.0,117070.1,117746.9,617.09302087
2025-07-12 08:00:00,117746.0,118646.9,117333.3,117816.1,809.67864034
2025-07-12 12:00:00,117817.9,118100.7,116358.4,117112.0,900.91486908
2025-07-12 16:00:00,117112.1,118000.0,116553.1,117568.0,759.09438461
2025-07-12 20:00:00,117568.1,117982.1,116704.8,117437.9,393.82325175
2025-07-13 00:00:00,117437.9,117850.0,116792.4,117778.1,710.82450341
2025-07-13 04:00:00,117752.1,118400.0,117162.4,117999.9,642.15846187
2025-07-13 08:00:00,118000.0,118491.1,117189.8,118108.1,606.16862511
2025-07-13 12:00:00,118086.8,119396.2,117527.0,118678.1,1140.75664595
2025-07-13 16:00:00,118678.1,119880.0,118000.0,118999.9,1328.31720268
2025-07-13 20:00:00,118970.1,119500.0,118037.0,119092.0,337.42128472
2025-07-14 00:00:00,119096.0,122467.5,116750.0,120770.1,1697.21292905
2025-07-14 04:00:00,120780.7,123323.2,120091.0,122721.2,2132.80741625
2025-07-14 08:00:00,122722.7,123010.7,120803.4,121461.5,1514.92558233
2025-07-14 12:00:00,121461.1,122986.2,119490.0,119882.0,4193.89454055
2025-07-14 16:00:00,119882.0,120956.3,118846.1,119936.7,1908.32067217
2025-07-14 20:00:00,119939.2,120513.0,119138.2,119848.7,623.13519747
2025-07-15 00:00:00,119848.6,119950.0,117000.0,117162.4,4467.77888778
2025-07-15 04:00:00,117162.1,117845.5,116140.6,116790.0,3321.00978728
2025-07-15 08:00:00,116790.0,117414.8,116150.0,117116.0,3374.36248963
2025-07-15 12:00:00,117115.1,118500.0,115691.4,116385.8,8072.25660599
2025-07-15 16:00:00,116385.8,118000.0,116100.0,116403.9,2048.62178437
2025-07-15 20:00:00,116403.9,117965.9,116100.0,117752.0,3098.0606909
2025-07-16 00:00:00,117752.0,118400.0,116984.0,117490.9,3804.7276913
2025-07-16 04:00:00,117480.1,118588.8,116709.6,116938.4,17269.48970439
2025-07-16 08:00:00,116938.4,118500.0,116938.4,117566.8,36906.02132449
2025-07-16 12:00:00,117566.8,117750.0,117060.0,117750.0,22055.43475149
2025-07-16 16:00:00,117750.0,119315.9,117424.0,119241.2,17087.70747193
2025-07-16 20:00:00,119241.5,120000.0,118064.7,118525.0,2373.47354099
2025-07-17 00:00:00,118525.0,119200.0,117201.1,118121.5,1880.26611412
2025-07-17 04:00:00,118120.0,119314.7,117780.0,118316.0,2411.49416146
2025-07-17 08:00:00,118327.8,119204.1,117673.1,117978.1,1552.12313883
2025-07-17 12:00:00,117978.1,119281.8,117388.0,118876.0,2446.10713184
2025-07-17 16:00:00,118876.0,119870.6,117991.5,118963.5,1542.44706264
2025-07-17 20:00:00,118964.0,121000.0,117982.1,119177.9,2504.72551506
2025-07-18 00:00:00,119177.9,120822.9,118800.0,120214.0,2124.12222335
2025-07-18 04:00:00,120219.5,121000.0,119101.1,119357.9,1781.1445385
2025-07-18 08:00:00,119358.0,119504.3,118350.0,119164.9,2705.10936231
2025-07-18 12:00:00,119168.1,119762.2,117388.0,117845.0,2619.32838673
2025-07-18 16:00:00,117844.5,118053.4,117200.0,117368.1,1672.77092219
2025-07-18 20:00:00,117368.1,118500.0,116830.4,117934.0,1284.63953321
2025-07-19 00:00:00,117934.1,118505.9,117480.0,118360.8,872.60875456
2025-07-19 04:00:00,118361.1,118400.0,117800.0,118172.0,4053.78410402
2025-07-19 08:00:00,118172.1,118750.0,117750.0,118327.9,2373.98876177
2025-07-19 12:00:00,118328.0,118435.0,116490.6,118060.1,1108.83434661
2025-07-19 16:00:00,118052.1,118650.0,117100.0,118000.0,1964.78783323
2025-07-19 20:00:00,118004.0,118302.9,117100.0,117838.2,761.91289488
2025-07-20 00:00:00,117838.2,118376.6,117600.0,117969.5,1225.83599333
2025-07-20 04:00:00,117969.5,118250.0,117660.0,118028.0,463.76975079
2025-07-20 08:00:00,118022.1,118275.0,117850.0,117890.0,1418.32764234
2025-07-20 12:00:00,117890.0,118772.5,117577.1,118682.7,9606.79323871
2025-07-20 16:00:00,118683.9,118842.0,117229.7,117784.2,8298.6918635
2025-07-20 20:00:00,117784.2,118268.0,115325.8,117257.1,10023.62339605
2025-07-21 00:00:00,117260.0,118614.0,115578.6,118395.6,8156.46324601
2025-07-21 04:00:00,118398.0,119781.5,117708.3,119360.0,4498.47275654
2025-07-21 08:00:00,119361.8,119800.0,117769.5,118080.1,13843.50857647
2025-07-21 12:00:00,118077.1,119250.0,117756.2,118318.0,96299.5699701
2025-07-21 16:00:00,118318.1,118473.6,116540.0,116888.8,124437.58489908
2025-07-21 20:00:00,116763.5,117644.4,116540.0,117378.1,53702.2038667
2025-07-22 00:00:00,117378.1,117964.6,116116.0,117218.0,153392.17920547
2025-07-22 04:00:00,117219.0,118650.0,116400.0,117997.9,79380.30518922
2025-07-22 08:00:00,117997.8,119250.0,117391.3,119152.7,89275.78589599
2025-07-22 12:00:00,119152.7,119826.3,117571.1,118922.3,198715.08428656
2025-07-22 16:00:00,118922.4,120377.5,118202.2,119275.1,147316.94283515
2025-07-22 20:00:00,119274.1,120377.5,118800.0,119954.9,33719.55325006
2025-07-23 00:00:00,119954.9,120274.2,118328.4,118610.0,33700.36162607
2025-07-23 04:00:00,118609.9,119400.0,117876.7,118353.0,36759.42020876
2025-07-23 08:00:00,118335.5,119018.6,117003.3,118529.3,34617.88300025
2025-07-23 12:00:00,118528.0,118866.6,117226.0,118575.9,104511.44831206
2025-07-23 16:00:00,118578.2,118800.0,117000.0,118391.2,99393.38753468
2025-07-23 20:00:00,118396.0,118827.0,117000.0,118757.8,56916.12666841
2025-07-24 00:00:00,118757.8,119385.0,118292.7,118490.4,25908.35223102
2025-07-24 04:00:00,118488.2,118578.0,117000.0,118398.8,107108.32764019
2025-07-24 08:00:00,118380.0,118891.7,117627.8,118597.9,34412.59595976
2025-07-24 12:00:00,118597.9,119500.0,117506.0,119099.8,128859.64108241
2025-07-24 16:00:00,119110.2,119905.7,118000.0,118942.7,47336.99716428
2025-07-24 20:00:00,118951.3,119359.3,118100.0,118336.0,15046.35318592
2025-07-25 00:00:00,118335.9,118462.4,115000.0,115428.0,165915.42108377
2025-07-25 04:00:00,115418.0,116435.0,114400.7,115324.1,192769.1463974
2025-07-25 08:00:00,115324.1,117000.0,114948.6,116528.0,116590.49538369
2025-07-25 12:00:00,116528.1,116648.0,114409.6,115716.2,279072.96026454
2025-07-25 16:00:00,115718.1,117400.0,115200.0,116685.2,82998.8352244
2025-07-25 20:00:00,116685.3,117651.2,116396.8,117616.0,32806.64715081
2025-07-26 00:00:00,117615.9,117849.9,116890.0,117498.1,16842.23340287
2025-07-26 04:00:00,117498.1,117900.0,116771.8,117330.4,1736.59113292
2025-07-26 08:00:00,117331.3,118250.0,116981.1,117778.1,18429.692852
2025-07-26 12:00:00,117778.1,118250.0,117436.2,118126.5,12302.3774334
2025-07-26 16:00:00,118126.6,118740.7,117526.8,118227.1,6699.52236591
2025-07-26 20:00:00,118227.1,118400.0,117500.0,117917.8,12582.47962776
2025-07-27 00:00:00,117917.8,118500.0,117499.9,118186.1,7157.26347114
2025-07-27 04:00:00,118186.1,118862.1,117713.7,118112.7,4419.11118529
2025-07-27 08:00:00,118112.2,118700.0,117371.6,118079.1,3291.59705663
2025-07-27 12:00:00,118079.8,118743.8,117347.4,118600.0,19441.2984258
2025-07-27 16:00:00,118600.0,119732.4,118302.9,118959.9,65366.48861889
2025-07-27 20:00:00,118960.0,119986.4,118216.8,119438.4,31680.47398113
2025-07-28 00:00:00,119440.0,120000.0,118589.1,119286.4,35747.42506672
2025-07-28 04:00:00,119286.4,119716.0,118330.2,118885.0,31453.37466767
2025-07-28 08:00:00,118884.0,119382.7,118000.0,118823.8,30272.66716077
2025-07-28 12:00:00,118823.7,119376.0,117500.0,118170.4,117521.44823754
2025-07-28 16:00:00,118170.5,118500.0,117106.6,118062.4,42031.05013396
2025-07-28 20:00:00,118062.3,118500.0,117239.0,118073.8,49015.80210836
2025-07-29 00:00:00,118074.0,118885.2,117083.3,118763.9,49608.2832596
2025-07-29 04:00:00,118768.0,119379.2,118004.7,118893.3,33355.42430884
2025-07-29 08:00:00,118893.3,119374.9,117982.1,118600.0,24962.96546723
2025-07-29 12:00:00,118599.9,119297.4,116991.5,117391.6,97725.02271117
2025-07-29 16:00:00,117384.1,118473.2,116800.0,117512.0,58577.69672758
2025-07-29 20:00:00,117516.9,117998.0,116800.0,117944.1,41005.65455443
2025-07-30 00:00:00,117944.1,118400.0,117200.0,118161.7,18264.19808079
2025-07-30 04:00:00,118161.6,118802.0,117236.0,118128.1,7575.1609934
2025-07-30 08:00:00,118128.1,118701.5,117100.0,117560.5,26053.53097121
2025-07-30 12:00:00,117577.7,118877.1,117250.0,118001.7,123252.45991691
2025-07-30 16:00:00,118007.0,118396.7,115581.6,116916.0,216288.00485259
2025-07-30 20:00:00,116914.2,118000.0,116532.4,117836.4,41121.95728714
2025-07-31 00:00:00,117836.4,119044.1,117400.0,118472.9,25769.37890138
2025-07-31 04:00:00,118475.3,119051.3,117934.7,118680.7,9882.15822033
2025-07-31 08:00:00,118680.0,118825.6,118042.7,118374.1,6270.949617
2025-07-31 12:00:00,118374.1,118895.9,117680.0,118313.4,48008.33811823
2025-07-31 16:00:00,118314.0,118887.3,116500.0,116790.3,58261.43982298
2025-07-31 20:00:00,116786.9,117065.3,115500.0,115761.7,108785.50113017
2025-08-01 00:00:00,115754.8,116318.4,114320.0,115646.0,226317.09057478
2025-08-01 04:00:00,115645.9,115918.9,114583.3,115080.1,52437.30381254
2025-08-01 08:00:00,115080.1,115581.6,114119.1,115300.0,86627.94119818
2025-08-01 12:00:00,115296.1,116155.6,113938.0,115354.0,324078.48907906
2025-08-01 16:00:00,115346.9,115762.1,112977.5,113308.1,263435.56182815
2025-08-01 20:00:00,113310.1,114541.9,112520.0,113296.0,152386.96155042
2025-08-02 00:00:00,113294.4,114181.0,113000.3,113904.1,40768.99535246
2025-08-02 04:00:00,113907.9,114525.0,113120.5,113988.9,8412.22055722
2025-08-02 08:00:00,113986.2,114352.0,113000.0,113779.2,12096.90962295
2025-08-02 12:00:00,113781.2,113818.2,112500.0,112843.9,31128.56298734
2025-08-02 16:00:00,112839.6,113666.6,111600.0,112238.0,97615.07800899
2025-08-02 20:00:00,112230.1,113500.0,112000.0,112560.0,34347.79909266
2025-08-03 00:00:00,112560.0,113750.0,111527.2,113601.6,46746.27466247
2025-08-03 04:00:00,113600.1,114000.9,112982.8,113698.5,3946.77124562
2025-08-03 08:00:00,113700.1,114260.2,113200.0,113849.9,8888.78227692
2025-08-03 12:00:00,113851.3,114450.0,113379.2,113938.5,23885.59691732
2025-08-03 16:00:00,113943.3,114778.0,113585.0,114305.2,18340.87154012
2025-08-03 20:00:00,114306.0,114900.0,113668.1,114202.0,17782.75114468
2025-08-04 00:00:00,114202.1,115272.0,113744.6,114594.1,27376.13271396
2025-08-04 04:00:00,114577.6,115357.1,113874.9,114660.9,10634.19320881
2025-08-04 08:00:00,114661.0,115165.3,113072.1,113277.8,567.10045701
2025-08-04 12:00:00,113277.8,113895.9,113000.0,113484.4,244.61052719
2025-08-04 16:00:00,113484.4,114038.4,113484.4,113579.1,131.64340945
2025-08-04 20:00:00,113581.9,114542.7,113482.9,113942.3,276.05687022
2025-08-05 00:00:00,113942.3,114864.4,113113.9,113114.2,410.9850132
2025-08-05 04:00:00,113114.2,114500.0,112676.3,113965.9,523.70684954
2025-08-05 08:00:00,113983.4,115099.9,113393.2,114828.0,1141.8486524
2025-08-05 12:00:00,114828.1,114908.8,111531.3,112940.1,2289.22905978
2025-08-05 16:00:00,112929.9,113924.7,112460.3,113632.0,1260.25340178
2025-08-05 20:00:00,113633.1,114400.0,113170.5,114127.8,855.55424514
2025-08-06 00:00:00,114127.8,114285.7,113000.0,113527.8,865.30194354
2025-08-06 04:00:00,113514.1,114510.0,113000.0,114230.2,867.90872556
2025-08-06 08:00:00,114210.0,114807.3,113300.0,114241.5,1130.18074883
2025-08-06 12:00:00,114241.6,115500.0,113052.4,115445.2,4443.62165407
2025-08-06 16:00:00,115420.3,116000.0,114480.4,115265.2,1004.86454427
2025-08-06 20:00:00,115265.2,115485.4,114703.1,115002.0,1004.56696412
2025-08-07 00:00:00,114999.8,115697.0,114004.0,114549.6,472.05349951
2025-08-07 04:00:00,114549.5,115325.8,114004.0,114787.8,544.18977467
2025-08-07 08:00:00,114796.3,116824.2,114500.0,116524.1,1869.22071351
2025-08-07 12:00:00,116524.1,116941.8,115750.2,116700.1,1557.17420428
2025-08-07 16:00:00,116700.0,117857.7,115625.1,117466.2,956.52215874
2025-08-07 20:00:00,117465.0,117825.2,116818.9,117478.5,928.25243158
2025-08-08 00:00:00,117478.5,117963.4,116299.5,116748.0,1530.53070581
2025-08-08 04:00:00,116746.0,117264.2,116000.0,116807.1,1368.64140953
2025-08-08 08:00:00,116806.9,117166.6,116000.0,116895.4,966.64986973
2025-08-08 12:00:00,116895.4,117300.0,115590.0,116204.0,1894.55131007
2025-08-08 16:00:00,116203.0,117338.3,115590.0,116441.8,1538.5964935
2025-08-08 20:00:00,116408.1,117250.0,116000.0,116662.3,519.06710867
2025-08-09 00:00:00,116666.0,116986.4,115950.0,116388.1,574.76866218
2025-08-09 04:00:00,116388.1,117060.1,115950.0,116748.1,1146.01949606
2025-08-09 08:00:00,116748.1,117920.7,116079.3,117115.3,1555.4830845
2025-08-09 12:00:00,117116.0,117338.3,116089.0,116887.4,2120.52603489
2025-08-09 16:00:00,116889.0,116983.9,115500.0,116542.5,1047.72297533
2025-08-09 20:00:00,116542.5,117200.0,115649.7,116480.0,2266.11066385
2025-08-10 00:00:00,116480.0,118502.1,116480.0,118502.1,6837.55226355
2025-08-10 04:00:00,118503.5,118784.5,117338.3,117801.6,781.03051024
2025-08-10 08:00:00,117815.9,118543.9,117338.3,118321.9,740.0570965
2025-08-10 12:00:00,118322.0,119092.1,117857.7,118797.6,1083.63564931
2025-08-10 16:00:00,118784.6,119072.0,117925.1,118648.0,825.73276578
2025-08-10 20:00:00,118653.8,119333.3,117768.4,119287.6,647.61951024
2025-08-11 00:00:00,119289.9,122444.4,118750.0,121710.0,1671.81029341
2025-08-11 04:00:00,121712.0,122844.4,121207.1,121526.0,995.38790478
2025-08-11 08:00:00,121532.0,122222.2,120031.2,120554.3,1243.44284974
2025-08-11 12:00:00,120554.1,120800.0,119075.2,120301.0,1402.95464222
2025-08-11 16:00:00,120302.1,120999.9,118527.9,119086.4,930.3890461
2025-08-11 20:00:00,119079.9,119198.0,117490.6,118686.0,894.08485301
2025-08-12 00:00:00,118686.1,119416.0,118377.2,118865.0,570.81266901
2025-08-12 04:00:00,118865.1,119500.0,117852.6,119000.1,645.69398095
2025-08-12 08:00:00,119000.8,119555.5,117477.7,118500.0,1126.3220609
2025-08-12 12:00:00,118493.1,120462.5,117860.7,119934.0,2001.62771256
2025-08-12 16:00:00,119937.1,120228.5,118896.6,119650.0,1050.41314121
2025-08-12 20:00:00,119649.8,120454.8,119333.3,120130.4,920.20411533
2025-08-13 00:00:00,120132.1,120191.9,118896.6,119486.0,737.10487776
2025-08-13 04:00:00,119486.0,120000.0,118377.2,119588.2,1206.02094552
2025-08-13 08:00:00,119560.0,120800.0,119250.0,120567.7,2542.13290515
2025-08-13 12:00:00,120556.1,122223.0,120000.0,120914.0,1748.32377868
2025-08-13 16:00:00,120924.3,123310.4,120553.3,122759.7,1207.46569955
2025-08-13 20:00:00,122763.2,124000.0,122000.0,123309.0,928.56553472
2025-08-14 00:00:00,123308.1,124725.6,122844.4,123345.4,1265.77346796
2025-08-14 04:00:00,123344.1,123494.0,121100.0,121720.0,1006.07424015
2025-08-14 08:00:00,121717.2,122350.9,120659.2,120953.9,1239.44636108
2025-08-14 12:00:00,120959.2,121522.1,117735.8,118252.1,4057.38501231
2025-08-14 16:00:00,118238.0,118679.2,117361.0,117937.6,1615.96807353
2025-08-14 20:00:00,117932.4,118783.2,117361.0,118299.7,556.75704305
2025-08-15 00:00:00,118298.5,119060.1,117735.8,118970.1,1949.54603917
2025-08-15 04:00:00,118970.7,119428.2,118452.3,118968.6,1666.68928236
2025-08-15 08:00:00,118973.5,119428.2,118436.4,119006.7,1555.29473823
2025-08-15 12:00:00,119002.1,119400.0,116920.8,117185.5,9144.40045353
2025-08-15 16:00:00,117185.5,118161.0,116666.6,116929.8,1758.59876339
2025-08-15 20:00:00,116929.7,117770.0,116652.7,117338.1,538.60278923
2025-08-16 00:00:00,117338.0,118113.1,116792.4,117432.0,1134.43641474
2025-08-16 04:00:00,117432.0,118101.8,116809.6,117606.6,982.75431809
2025-08-16 08:00:00,117606.6,118181.8,116652.7,117385.8,871.40338714
2025-08-16 12:00:00,117386.4,118303.3,117056.6,117687.2,626.69077142
2025-08-16 16:00:00,117687.7,117832.0,117253.5,117680.4,414.45802273
2025-08-16 20:00:00,117680.3,117800.0,116563.6,117387.6,7873.04452746
2025-08-17 00:00:00,117386.1,117800.0,116666.6,117681.7,433.25811683
2025-08-17 04:00:00,117681.7,118398.6,117200.0,118013.8,975.90251698
2025-08-17 08:00:00,118014.8,118398.6,117500.0,118307.1,869.11738111
2025-08-17 12:00:00,118307.2,118398.6,117646.5,118243.5,1581.50514112
2025-08-17 16:00:00,118243.6,118398.6,116501.0,117590.0,936.703752
2025-08-17 20:00:00,117575.6,118047.4,116800.0,117415.5,358.6037203
2025-08-18 00:00:00,117409.7,117888.8,115073.0,115326.2,2754.14361031
2025-08-18 04:00:00,115324.3,115858.5,114777.6,115211.9,973.78720485
2025-08-18 08:00:00,115208.5,115685.0,114646.3,114957.3,1354.72903185
2025-08-18 12:00:00,114957.3,116333.3,114700.0,116149.8,886.46248474
2025-08-18 16:00:00,116152.0,116919.6,115624.9,116311.9,833.9993402
2025-08-18 20:00:00,116311.9,117056.6,115767.0,116225.9,943.75439198
2025-08-19 00:00:00,116234.4,117105.1,115000.0,115111.0,2875.75326394
2025-08-19 04:00:00,115111.0,115750.0,114420.5,114992.6,6699.5314083
2025-08-19 08:00:00,114998.9,115873.3,114465.3,115503.3,765.00083245
2025-08-19 12:00:00,115503.2,115876.8,114001.0,114001.0,7811.79047547
2025-08-19 16:00:00,114001.0,114543.3,112030.8,113123.3,6139.86954802
2025-08-19 20:00:00,113121.1,113944.8,112200.9,112865.7,744.62363882
2025-08-20 00:00:00,112865.6,113757.6,112580.0,113526.4,3536.52486239
2025-08-20 04:00:00,113526.0,113895.0,112758.1,113484.1,5938.74627639
2025-08-20 08:00:00,113292.1,114273.4,112872.0,113662.0,3113.57316044
2025-08-20 12:00:00,113662.0,114465.3,112150.0,113362.1,6158.06936194
2025-08-20 16:00:00,113362.1,114470.0,112933.5,114007.3,4713.55775704
2025-08-20 20:00:00,114007.3,114863.6,113385.9,114277.7,4980.22734022
2025-08-21 00:00:00,114277.7,115025.4,113559.3,113773.8,5696.31711638
2025-08-21 04:00:00,113773.8,114333.9,113177.0,113889.4,1002.19712739
2025-08-21 08:00:00,113889.3,114181.0,112737.9,113139.3,930.27308077
2025-08-21 12:00:00,113139.3,114067.0,112450.0,112792.1,11932.54727117
2025-08-21 16:00:00,112792.1,113086.3,111960.8,112198.0,21139.73248332
2025-08-21 20:00:00,112198.0,113078.4,112000.0,112511.5,108647.09479123
2025-08-22 00:00:00,112511.5,113809.8,112334.0,112938.7,110386.17502853
2025-08-22 04:00:00,112939.5,113596.3,112714.7,113097.5,70451.2821941
2025-08-22 08:00:00,113097.3,113333.0,112000.0,112314.9,15856.9128248
2025-08-22 12:00:00,112312.1,117255.3,111111.0,116361.3,36428.42079789
