timestamp,open,high,low,close,volume
2025-06-25 02:00:00,106394.9,106795.2,106302.0,106492.0,216125.54298821
2025-06-25 03:00:00,106483.0,106617.2,106218.3,106237.9,88397.03058125
2025-06-25 04:00:00,106237.8,106404.9,106000.2,106196.0,75398.34332535
2025-06-25 05:00:00,106196.0,106405.0,106047.0,106219.9,67957.85876961
2025-06-25 06:00:00,106220.0,106461.9,106119.9,106405.9,78917.97463886
2025-06-25 07:00:00,106406.0,106710.0,106324.3,106600.0,90178.08363043
2025-06-25 08:00:00,106600.0,106667.2,106342.6,106643.9,104928.48187245
2025-06-25 09:00:00,106644.0,106976.7,106460.1,106642.5,177461.16459343
2025-06-25 10:00:00,106643.5,107189.1,106577.1,107155.0,217369.15629853
2025-06-25 11:00:00,107155.1,107228.0,106852.1,107191.1,141644.19427735
2025-06-25 12:00:00,107191.2,107298.8,106927.0,107224.9,153184.67540339
2025-06-25 13:00:00,107224.9,108124.6,107115.3,107920.0,336842.90786563
2025-06-25 14:00:00,107917.7,108151.2,107220.7,107622.1,504222.45222875
2025-06-25 15:00:00,107622.9,107634.0,106725.4,107036.1,268754.4614083
2025-06-25 16:00:00,107034.6,107511.8,106899.0,107150.0,214915.66122715
2025-06-25 17:00:00,107150.1,107539.9,106911.7,107403.9,273624.41692939
2025-06-25 18:00:00,107400.1,107532.7,107172.1,107404.0,156546.30905273
2025-06-25 19:00:00,107406.8,107906.2,107363.6,107754.9,236295.99613316
2025-06-25 20:00:00,107754.8,107884.6,107485.9,107775.6,143068.93171528
2025-06-25 21:00:00,107775.5,108000.0,107446.1,107560.1,140019.03854816
2025-06-25 22:00:00,107560.0,107562.5,107206.2,107270.6,127595.29778618
2025-06-25 23:00:00,107270.6,107386.0,107066.9,107335.5,120989.12959247
2025-06-26 00:00:00,107335.6,107624.9,107238.5,107310.4,135091.18404582
2025-06-26 01:00:00,107313.9,107880.7,107093.8,107638.0,253612.86206055
2025-06-26 02:00:00,107625.6,108052.1,107533.0,107924.0,140201.51030473
2025-06-26 03:00:00,107923.9,108270.0,107767.2,107856.0,274505.93629063
2025-06-26 04:00:00,107860.0,107982.6,107692.3,107844.5,111045.70987447
2025-06-26 05:00:00,107844.5,107844.5,107500.0,107636.0,100855.90430657
2025-06-26 06:00:00,107638.0,107802.3,107531.7,107762.0,69757.74106519
2025-06-26 07:00:00,107760.1,108086.0,107748.6,107812.7,168953.61068903
2025-06-26 08:00:00,107812.7,108188.4,107712.9,107763.8,167472.40742462
2025-06-26 09:00:00,107740.2,107802.2,107290.5,107331.5,127894.01764595
2025-06-26 10:00:00,107331.5,107584.4,107250.0,107407.5,73403.98090514
2025-06-26 11:00:00,107407.5,107424.8,107124.7,107340.2,110292.18074825
2025-06-26 12:00:00,107340.2,107470.9,107057.3,107127.6,136402.19892991
2025-06-26 13:00:00,107127.7,107367.8,106800.0,106956.1,349774.5450419
2025-06-26 14:00:00,106956.1,107774.8,106800.0,107440.5,355138.19752092
2025-06-26 15:00:00,107453.1,107538.0,106581.2,107315.1,328188.63870708
2025-06-26 16:00:00,107316.0,107413.8,107012.0,107213.5,245479.27906702
2025-06-26 17:00:00,107213.4,107538.0,107148.1,107197.2,210376.15864857
2025-06-26 18:00:00,107197.2,107596.0,107115.3,107392.1,208504.09928036
2025-06-26 19:00:00,107392.0,107674.1,107307.6,107546.0,138338.55394861
2025-06-26 20:00:00,107546.0,107997.9,107382.7,107772.3,212049.56596268
2025-06-26 21:00:00,107772.2,107884.6,106837.4,107025.9,192931.17741636
2025-06-26 22:00:00,107016.0,107244.1,106899.0,106983.0,121070.2246326
2025-06-26 23:00:00,106986.0,107089.3,106840.0,106960.0,120251.36039495
2025-06-27 00:00:00,106962.9,107200.0,106668.0,106685.9,138216.20402426
2025-06-27 01:00:00,106686.0,107228.2,106443.8,107124.1,213310.0496332
2025-06-27 02:00:00,107124.1,107309.0,107000.0,107252.1,82614.77421475
2025-06-27 03:00:00,107252.1,107500.0,107115.3,107475.9,82695.28346709
2025-06-27 04:00:00,107476.0,107571.0,107350.6,107499.5,68771.98038698
2025-06-27 05:00:00,107499.6,107547.0,107258.0,107259.6,35089.52438211
2025-06-27 06:00:00,107259.7,107388.1,107200.0,107291.7,50121.73228591
2025-06-27 07:00:00,107279.2,107735.7,106850.7,106866.7,235259.81463058
2025-06-27 08:00:00,106866.7,107087.6,106682.0,107001.1,177731.22928319
2025-06-27 09:00:00,107001.1,107138.8,106666.8,107088.0,119211.30489804
2025-06-27 10:00:00,107088.0,107164.5,106953.1,107000.0,94228.11301056
2025-06-27 11:00:00,107000.1,107163.2,106924.6,106998.0,71730.97409262
2025-06-27 12:00:00,106999.4,107208.4,106612.9,106691.0,154563.76471307
2025-06-27 13:00:00,106685.2,106996.0,106406.3,106829.1,318403.22382812
2025-06-27 14:00:00,106835.6,107106.3,106384.6,106566.1,350671.85163214
2025-06-27 15:00:00,106566.2,107418.3,106488.1,107313.0,284556.65472964
2025-06-27 16:00:00,107313.0,107684.0,107104.0,107481.6,206581.24231321
2025-06-27 17:00:00,107481.6,107504.0,106477.6,106881.6,262962.89382953
2025-06-27 18:00:00,106881.9,107000.4,106450.0,106712.5,282637.26681806
2025-06-27 19:00:00,106701.0,107034.0,106482.7,106811.4,203763.21643241
2025-06-27 20:00:00,106811.4,107134.0,106800.0,107127.3,145906.23069451
2025-06-27 21:00:00,107127.3,107276.8,107029.9,107046.0,63346.34917247
2025-06-27 22:00:00,107046.1,107208.0,107046.1,107108.5,39216.10789816
2025-06-27 23:00:00,107108.6,107179.8,106971.1,107052.1,47484.24864931
2025-06-28 00:00:00,107053.9,107182.0,106858.1,107065.7,96960.04521617
2025-06-28 01:00:00,107064.1,107122.1,106806.9,107074.8,74162.09747243
2025-06-28 02:00:00,107074.8,107199.9,107018.1,107100.9,48956.53777108
2025-06-28 03:00:00,107101.0,107330.9,107073.7,107292.0,46351.68835369
2025-06-28 04:00:00,107292.0,107321.7,107176.1,107187.4,44759.91071661
2025-06-28 05:00:00,107187.4,107355.1,107173.2,107301.3,23779.31671838
2025-06-28 06:00:00,107301.4,107460.0,107301.3,107426.9,96266.41411657
2025-06-28 07:00:00,107426.9,107504.6,107398.6,107486.2,22508.60608323
2025-06-28 08:00:00,107486.3,107504.1,107349.8,107385.1,29400.45211805
2025-06-28 09:00:00,107385.0,107385.1,107274.0,107309.8,32884.077004
2025-06-28 10:00:00,107309.8,107415.9,107234.0,107263.9,118000.44446833
2025-06-28 11:00:00,107262.4,107371.0,107261.0,107367.0,9021.69983317
2025-06-28 12:00:00,107367.8,107370.0,107286.0,107335.2,10072.19503212
2025-06-28 13:00:00,107335.2,107356.4,107072.0,107103.9,41788.8705272
2025-06-28 14:00:00,107104.0,107257.6,107102.6,107202.1,28178.88968687
2025-06-28 15:00:00,107202.1,107550.0,107197.4,107430.1,53236.5511615
2025-06-28 16:00:00,107451.6,107522.0,107252.9,107300.0,71754.79144046
2025-06-28 17:00:00,107301.8,107547.9,107288.0,107466.0,35848.93348334
2025-06-28 18:00:00,107467.4,107478.0,107260.7,107324.1,31465.78572245
2025-06-28 19:00:00,107324.1,107342.0,107228.1,107228.1,9536.5667989
2025-06-28 20:00:00,107228.0,107236.0,107156.0,107195.0,18496.28602409
2025-06-28 21:00:00,107168.1,107358.5,107168.0,107327.5,31646.52732861
2025-06-28 22:00:00,107327.6,107381.9,107267.2,107369.1,34272.25053787
2025-06-28 23:00:00,107369.0,107369.1,107286.0,107302.6,12870.75485037
2025-06-29 00:00:00,107302.7,107511.8,107262.0,107472.1,38279.04501965
2025-06-29 01:00:00,107472.1,107473.2,107308.1,107317.0,20837.89419075
2025-06-29 02:00:00,107318.0,107357.9,107174.4,107295.6,37380.27892379
2025-06-29 03:00:00,107295.6,107301.0,107186.3,107214.4,16654.67510401
2025-06-29 04:00:00,107214.4,107279.9,107210.0,107270.1,9298.90054597
2025-06-29 05:00:00,107270.1,107316.0,107214.6,107315.9,9015.65873875
2025-06-29 06:00:00,107316.0,107385.9,107312.6,107373.3,10627.08554829
2025-06-29 07:00:00,107373.3,107413.6,107326.4,107384.0,18509.21148573
2025-06-29 08:00:00,107394.0,107729.1,107394.0,107694.8,49646.48137873
2025-06-29 09:00:00,107700.0,107985.3,107462.4,107902.1,100533.77544837
2025-06-29 10:00:00,107902.1,108300.0,107853.1,108152.3,152750.36393143
2025-06-29 11:00:00,108152.3,108479.4,108090.0,108479.4,62749.59323855
2025-06-29 12:00:00,108478.4,108530.1,108033.9,108189.8,119827.81690813
2025-06-29 13:00:00,108189.8,108232.0,108014.0,108054.1,84025.05471824
2025-06-29 14:00:00,108054.2,108210.0,107775.6,107943.3,86461.82675871
2025-06-29 15:00:00,107940.0,108026.2,107650.1,107746.1,86836.88441066
2025-06-29 16:00:00,107744.1,107787.3,107314.4,107552.1,103192.89674469
2025-06-29 17:00:00,107557.5,107593.0,107303.1,107533.0,57025.35229568
2025-06-29 18:00:00,107535.9,107711.9,107435.3,107628.1,41879.87818917
2025-06-29 19:00:00,107628.1,107630.3,107363.4,107400.0,29008.30874715
2025-06-29 20:00:00,107400.1,107490.7,107360.0,107360.0,24425.67497709
2025-06-29 21:00:00,107358.5,107735.0,107238.3,107551.9,71621.15043013
2025-06-29 22:00:00,107551.9,108270.0,107480.5,108079.4,255950.01195496
2025-06-29 23:00:00,108095.0,108439.9,108015.6,108361.5,176694.11354155
2025-06-30 00:00:00,108361.5,108780.1,108250.3,108713.5,173435.2233935
2025-06-30 01:00:00,108714.0,108778.5,108407.6,108504.9,146654.81028553
2025-06-30 02:00:00,108506.0,108662.0,108434.3,108482.1,75622.28338591
2025-06-30 03:00:00,108486.6,108590.0,108423.1,108506.0,37517.09855332
2025-06-30 04:00:00,108506.0,108542.0,108312.3,108322.3,54631.84955164
2025-06-30 05:00:00,108322.4,108395.9,108166.1,108285.5,48267.56807528
2025-06-30 06:00:00,108286.0,108304.0,107517.9,107591.9,92525.21774424
2025-06-30 07:00:00,107564.4,107750.0,107473.0,107621.0,111041.29142198
2025-06-30 08:00:00,107621.0,107750.0,107460.0,107504.1,60443.00826262
2025-06-30 09:00:00,107504.2,107708.0,107465.4,107477.0,35597.44540967
